SetupId,SetupBarTs,Direction,ReferenceLevel,OutcomeHorizonBars,OutcomeBarsObserved,OutcomeStatus,MFE_Pct,MAE_Pct,CloseReturn_Pct,BestHigh,BestLow,FinalClose,OutcomeEndTs
473b7360bc2f531cabdb28c0,2026-03-17 10:23:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.1211284341199713,-0.16724676290023027,-0.016277057216568958,73812.7,73600.1,73711.4,2026-03-17 10:35:00+00:00
d0cc080594c2e6443b7e0a07,2026-03-17 10:27:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.05913997455354179,-0.21200867024579492,-0.10118903902965853,73767.0,73567.1,73648.8,2026-03-17 10:39:00+00:00
b7c7509570b9df6cf01dd239,2026-03-17 10:28:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.049238098080125046,-0.21200867024579492,-0.0023059164390099884,73759.7,73567.1,73721.7,2026-03-17 10:40:00+00:00
3b8aa226510efa2c2e921b51,2026-03-17 10:31:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.049238098080125046,-0.21200867024579492,-0.12180664483730859,73759.7,73567.1,73633.6,2026-03-17 10:43:00+00:00
63373f37a47c1631c2367a15,2026-03-17 10:46:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.03079076656802541,-0.15286869569227288,-0.03852236874587198,73746.1,73610.7,73695.0,2026-03-17 10:58:00+00:00
28d9ba777f1c728604981740,2026-03-17 10:48:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.030655124424546105,-0.15286869569227288,-0.029976913707169327,73746.0,73610.7,73701.3,2026-03-17 11:00:00+00:00
844b1730974aef5febb64e1e,2026-03-17 11:04:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.3464300344259879,0.005018759308457887,0.2616536947563579,73978.8,73727.1,73916.3,2026-03-17 11:16:00+00:00
4d4050a669a599b9f1a2b817,2026-03-17 11:05:00+00:00,LONG,73723.4,12,12,FULL_HORIZON,0.3464300344259879,0.0611746067056129,0.2209610517149355,73978.8,73768.5,73886.3,2026-03-17 11:17:00+00:00
0a49bb25b25246d4245b7734,2026-03-17 13:55:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.18772445315050604,-0.1673196212863206,0.18772445315050604,73650.0,73389.0,73650.0,2026-03-17 14:07:00+00:00
c4da0cc35d02686e9d9a9814,2026-03-17 13:56:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.31885950593099655,-0.1673196212863206,0.2313907933398708,73746.4,73389.0,73682.1,2026-03-17 14:08:00+00:00
a09b5ad4edb9ee70b64ea6a8,2026-03-17 13:57:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,-0.1673196212863206,0.2069049951028483,73769.0,73389.0,73664.1,2026-03-17 14:09:00+00:00
863e0b18ff333b410ae57719,2026-03-17 13:58:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,-0.1673196212863206,0.22921427794101645,73769.0,73389.0,73680.5,2026-03-17 14:10:00+00:00
d22d59cfd1f3ce96cd0a47b6,2026-03-17 14:02:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,-0.1673196212863206,0.32117205354228673,73769.0,73389.0,73748.1,2026-03-17 14:14:00+00:00
c7631d8657a0ce6e07c80a53,2026-03-17 14:03:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,-0.1673196212863206,0.23315921210141768,73769.0,73389.0,73683.4,2026-03-17 14:15:00+00:00
