SetupId,SetupType,Direction,Status,DetectedAt,SetupBarTs,ReferenceEventTs,ReferenceEventType,SourceTF,ReferenceEventAnchorTs,ReferenceLevel,AbsorptionScore_v1,CtxRelVolumeSpike_v1,CtxDeltaSpike_v1,CtxOISpike_v1,CtxLiqSpike_v1,CtxWickReclaim_v1,RelVolume_20,DeltaAbsRatio_20,OIChangeAbsRatio_20,LiqTotalRatio_20,LifecycleStatus,InvalidatedAt,ExpiredAt,LifecycleBarsForward
473b7360bc2f531cabdb28c0,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 10:23:00+00:00,2026-03-17 10:23:00+00:00,2026-03-17 10:23:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 10:22:00+00:00,73723.4,0,False,False,False,False,False,0.24687928008402868,0.137818963874026,0.1333693486847811,0.0,INVALIDATED,2026-03-17 10:24:00+00:00,,12
d0cc080594c2e6443b7e0a07,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 10:27:00+00:00,2026-03-17 10:27:00+00:00,2026-03-17 10:27:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 10:26:00+00:00,73723.4,2,False,True,False,True,False,1.216216985482056,1.9793932167239072,0.24243616864254516,19.07692307692337,INVALIDATED,2026-03-17 10:30:00+00:00,,12
b7c7509570b9df6cf01dd239,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 10:28:00+00:00,2026-03-17 10:28:00+00:00,2026-03-17 10:28:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 10:27:00+00:00,73723.4,2,False,False,True,False,True,0.39249016319503677,0.07082330498843337,1.6743945814602128,0.0,INVALIDATED,2026-03-17 10:30:00+00:00,,12
3b8aa226510efa2c2e921b51,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 10:31:00+00:00,2026-03-17 10:31:00+00:00,2026-03-17 10:31:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 10:30:00+00:00,73723.4,2,False,True,False,False,True,1.2712323122119942,2.0340380164073353,1.1229409401366566,0.0,INVALIDATED,2026-03-17 10:32:00+00:00,,12
63373f37a47c1631c2367a15,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 10:46:00+00:00,2026-03-17 10:46:00+00:00,2026-03-17 10:46:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 10:45:00+00:00,73723.4,1,False,False,True,False,False,0.3418731393755458,0.2727138073769026,10.06258574084151,0.0,INVALIDATED,2026-03-17 10:47:00+00:00,,12
28d9ba777f1c728604981740,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 10:48:00+00:00,2026-03-17 10:48:00+00:00,2026-03-17 10:48:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 10:47:00+00:00,73723.4,0,False,False,False,False,False,1.3800153981730958,0.23248566152357653,0.3608733742165634,0.0,INVALIDATED,2026-03-17 10:49:00+00:00,,12
844b1730974aef5febb64e1e,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 11:04:00+00:00,2026-03-17 11:04:00+00:00,2026-03-17 11:04:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 11:03:00+00:00,73723.4,0,False,False,False,False,False,0.716485951643228,0.014923822218400162,0.7440985482939135,0.0,EXPIRED,,2026-03-17 11:16:00+00:00,12
4d4050a669a599b9f1a2b817,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 11:05:00+00:00,2026-03-17 11:05:00+00:00,2026-03-17 11:05:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 11:04:00+00:00,73723.4,1,False,True,False,False,False,1.2519301378875287,1.7072567044074385,0.034126975098683565,0.0,EXPIRED,,2026-03-17 11:17:00+00:00,12
0a49bb25b25246d4245b7734,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 13:55:00+00:00,2026-03-17 13:55:00+00:00,2026-03-17 13:55:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 13:54:00+00:00,73512.0,0,False,False,False,False,False,0.4883154416596103,0.8292911285254394,0.4057613273446669,0.0,INVALIDATED,2026-03-17 14:04:00+00:00,,12
c4da0cc35d02686e9d9a9814,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 13:56:00+00:00,2026-03-17 13:56:00+00:00,2026-03-17 13:56:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 13:55:00+00:00,73512.0,1,False,False,False,False,True,0.40800927384360225,0.17349226125456807,0.13601542176950093,0.0,INVALIDATED,2026-03-17 14:04:00+00:00,,12
a09b5ad4edb9ee70b64ea6a8,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 13:57:00+00:00,2026-03-17 13:57:00+00:00,2026-03-17 13:57:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 13:56:00+00:00,73512.0,0,False,False,False,False,False,0.3907947530044935,0.23799169796402436,0.016879862850971306,1.429135412554284,INVALIDATED,2026-03-17 14:04:00+00:00,,12
863e0b18ff333b410ae57719,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 13:58:00+00:00,2026-03-17 13:58:00+00:00,2026-03-17 13:58:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 13:57:00+00:00,73512.0,1,False,False,False,False,True,0.6238883150715114,0.32921432541148626,0.2241026928179603,0.06296733569460845,INVALIDATED,2026-03-17 14:04:00+00:00,,12
d22d59cfd1f3ce96cd0a47b6,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 14:02:00+00:00,2026-03-17 14:02:00+00:00,2026-03-17 14:02:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 14:01:00+00:00,73512.0,0,False,False,False,False,False,0.43670069032610953,0.11526249288038386,0.4378231530978311,0.0,INVALIDATED,2026-03-17 14:04:00+00:00,,12
c7631d8657a0ce6e07c80a53,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 14:03:00+00:00,2026-03-17 14:03:00+00:00,2026-03-17 14:03:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 14:02:00+00:00,73512.0,1,False,False,False,False,True,0.4660312388526586,0.6294950291901139,0.9730945907940062,0.0,INVALIDATED,2026-03-17 14:04:00+00:00,,12
992b20bfdd6dc7894c44777f,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 14:05:00+00:00,2026-03-17 14:05:00+00:00,2026-03-17 14:05:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 14:04:00+00:00,73512.0,0,False,False,False,False,False,0.4092746024834604,0.25575687662841345,0.4590647510438479,0.5853658536585369,EXPIRED,,2026-03-17 14:17:00+00:00,12
0995e1e19418948c8ec858f0,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 14:06:00+00:00,2026-03-17 14:06:00+00:00,2026-03-17 14:06:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 14:05:00+00:00,73512.0,0,False,False,False,False,False,0.2404997859688156,0.33386133588739214,0.02189148080242572,0.0,EXPIRED,,2026-03-17 14:18:00+00:00,12
b386923903403d329f06f62b,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 14:07:00+00:00,2026-03-17 14:07:00+00:00,2026-03-17 14:07:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 14:06:00+00:00,73512.0,0,False,False,False,False,False,0.8991902704310891,0.027469534626865327,0.8335698473064894,0.0,EXPIRED,,2026-03-17 14:19:00+00:00,12
b6646c5394e49e7360363a4e,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 14:20:00+00:00,2026-03-17 14:20:00+00:00,2026-03-17 14:20:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 14:19:00+00:00,73512.0,1,False,False,True,False,False,0.42097175046823593,1.154599670001401,1.5117336729131248,0.0,EXPIRED,,2026-03-17 14:32:00+00:00,12
a06b51fe01933ce049e1bd37,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 14:42:00+00:00,2026-03-17 14:42:00+00:00,2026-03-17 14:42:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 14:41:00+00:00,74230.7,1,False,False,False,False,True,1.2209701658257461,1.4727257230524453,0.8454322757956689,0.0,INVALIDATED,2026-03-17 14:46:00+00:00,,12
96be71a6f4b85a73b0d6ce0a,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 14:50:00+00:00,2026-03-17 14:50:00+00:00,2026-03-17 14:50:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 14:49:00+00:00,74230.7,1,False,True,False,False,False,1.4146900435038763,3.52451109106892,0.7704454482027665,0.0,INVALIDATED,2026-03-17 14:55:00+00:00,,12
b39999e269b4b416ebe86f6a,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 14:51:00+00:00,2026-03-17 14:51:00+00:00,2026-03-17 14:51:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 14:50:00+00:00,74230.7,0,False,False,False,False,False,1.0373396462868936,1.4797708836534804,1.4644921908708481,0.5147717099373322,INVALIDATED,2026-03-17 14:55:00+00:00,,12
624b3faaf8362740b93f9407,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 15:12:00+00:00,2026-03-17 15:12:00+00:00,2026-03-17 15:12:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 15:11:00+00:00,74230.7,1,False,False,False,True,False,1.195336514596028,1.3791904673423756,0.18794731815452168,1.732610296578965,EXPIRED,,2026-03-17 15:24:00+00:00,12
6b349afeac85b3b14742cbfc,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 15:13:00+00:00,2026-03-17 15:13:00+00:00,2026-03-17 15:13:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 15:12:00+00:00,74230.7,0,False,False,False,False,False,0.6872258288304721,0.1455132698301778,1.0586865712526323,0.0,EXPIRED,,2026-03-17 15:25:00+00:00,12
373c75853cce1424c8a8a4f8,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 15:22:00+00:00,2026-03-17 15:22:00+00:00,2026-03-17 15:22:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 15:21:00+00:00,74230.7,0,False,False,False,False,False,0.735462251505872,1.1231241494294577,0.7964653558052898,0.3308750249152881,EXPIRED,,2026-03-17 15:34:00+00:00,12
59457898f8f67902ad18a0d1,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 16:28:00+00:00,2026-03-17 16:28:00+00:00,2026-03-17 16:28:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 16:27:00+00:00,74230.7,0,False,False,False,False,False,0.8709586135417574,0.020623003876617182,1.4030843664950257,0.07361963190184052,EXPIRED,,2026-03-17 16:40:00+00:00,12
565af4152485fddf822ce259,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 16:29:00+00:00,2026-03-17 16:29:00+00:00,2026-03-17 16:29:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 16:28:00+00:00,74230.7,0,False,False,False,False,False,0.8568315384345677,1.3080823443678748,0.6928596635688772,0.24316109422492413,EXPIRED,,2026-03-17 16:41:00+00:00,12
e1993011e542831af923df9d,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-17 21:44:00+00:00,2026-03-17 21:44:00+00:00,2026-03-17 21:44:00+00:00,FAILED_BREAK_UP,H1,2026-03-17 21:43:00+00:00,74763.6,0,False,False,False,False,False,0.46943748375582084,0.19731672625225838,1.3032074750017733,0.0,EXPIRED,,2026-03-17 21:56:00+00:00,12
3a6b425bf5eae55474128da7,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-17 23:11:00+00:00,2026-03-17 23:11:00+00:00,2026-03-17 23:11:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-17 23:10:00+00:00,74325.0,2,False,False,True,True,False,0.898095244793043,1.1301196723931528,1.7239267977417265,14.966887417218588,INVALIDATED,2026-03-17 23:14:00+00:00,,12
