SourceReport,GroupType,GroupValue,SampleCount,Mean_CloseReturn_Pct,PositiveCloseReturnRate,Mean_MFE_Pct,Mean_MAE_Pct,Baseline_Mean_CloseReturn_Pct,Baseline_PositiveCloseReturnRate,Delta_Mean_CloseReturn_Pct,Delta_PositiveCloseReturnRate,MinSamplePassed,RankingMethod,RankingScore,RankingLabel
report,SetupType,FAILED_BREAK_RECLAIM_LONG,21,0.09394460884114153,0.5714285714285714,0.2232356707628817,-0.14570807145999973,0.08299095370234452,0.6333333333333333,0.010953655138797008,-0.06190476190476191,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.05925884440482456,WEAK
report,SetupType,FAILED_BREAK_RECLAIM_SHORT,9,0.057432425045151475,0.7777777777777778,0.32260377794217204,-0.1576778494555848,0.08299095370234452,0.6333333333333333,-0.025558528657193047,0.1444444444444445,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.14518711014845695,TOP
report,Direction,LONG,21,0.09394460884114153,0.5714285714285714,0.2232356707628817,-0.14570807145999973,0.08299095370234452,0.6333333333333333,0.010953655138797008,-0.06190476190476191,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.05925884440482456,WEAK
report,Direction,SHORT,9,0.057432425045151475,0.7777777777777778,0.32260377794217204,-0.1576778494555848,0.08299095370234452,0.6333333333333333,-0.025558528657193047,0.1444444444444445,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.14518711014845695,TOP
report,LifecycleStatus,EXPIRED,12,0.268241763444394,1.0,0.3786845478836116,0.029842050167361883,0.08299095370234452,0.6333333333333333,0.18525080974204947,0.3666666666666667,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.39336227960189113,TOP
report,LifecycleStatus,INVALIDATED,18,-0.040509586125688474,0.3888888888888889,0.16928713960537356,-0.26872637487603335,0.08299095370234452,0.6333333333333333,-0.123500539828033,-0.2444444444444444,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.2587832831326609,WEAK
report,OutcomeStatus,FULL_HORIZON,30,0.08299095370234452,0.6333333333333333,0.2530461029166688,-0.14929900485867523,0.08299095370234452,0.6333333333333333,0.0,0.0,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.0020749419611598716,TOP
context_report,CtxRelVolumeSpike_v1,0,30,0.08299095370234452,0.6333333333333333,0.2530461029166688,-0.14929900485867523,0.08299095370234452,0.6333333333333333,0.0,0.0,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.0020749419611598716,TOP
context_report,CtxDeltaSpike_v1,0,26,0.11750546180751169,0.6923076923076923,0.26532302278861064,-0.1357581675879485,0.08299095370234452,0.6333333333333333,0.034514508105167166,0.05897435897435899,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.06501710688888894,TOP
context_report,CtxDeltaSpike_v1,1,4,-0.14135334898124202,0.25,0.17324612374904655,-0.2373144471183992,0.08299095370234452,0.6333333333333333,-0.22434430268358654,-0.3833333333333333,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.40704913006907906,LOW_SAMPLE
context_report,CtxOISpike_v1,0,26,0.08400652957919157,0.6923076923076923,0.26348547813823103,-0.14982169090953074,0.08299095370234452,0.6333333333333333,0.001015575876847044,0.05897435897435899,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.06134919230661769,TOP
context_report,CtxOISpike_v1,1,4,0.0763897105028387,0.25,0.18519016397651394,-0.14590154552811457,0.08299095370234452,0.6333333333333333,-0.006601243199505821,-0.3833333333333333,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.3832076852843159,LOW_SAMPLE
context_report,CtxLiqSpike_v1,0,27,0.09512045949295941,0.6666666666666666,0.2641605055573033,-0.1433690672174636,0.08299095370234452,0.6333333333333333,0.012129505790614892,0.033333333333333326,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.03696211267919161,TOP
context_report,CtxLiqSpike_v1,1,3,-0.026174598413189577,0.3333333333333333,0.1530164791509583,-0.20266844362958025,0.08299095370234452,0.6333333333333333,-0.1091655521155341,-0.3,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.3119095945011259,LOW_SAMPLE
context_report,CtxWickReclaim_v1,0,23,0.08917697073752294,0.6521739130434783,0.27028190395132407,-0.12917784224481665,0.08299095370234452,0.6333333333333333,0.006186017035178418,0.018840579710144967,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.022281262647792954,TOP
context_report,CtxWickReclaim_v1,1,7,0.0626654691581868,0.5714285714285714,0.19641418523137297,-0.21541139630421072,0.08299095370234452,0.6333333333333333,-0.020325484544157724,-0.06190476190476191,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.06431725458063445,WEAK
context_report,AbsorptionScore_v1,LOW,10,0.15575862186560296,0.7,0.26927809883821135,-0.06266574540716374,0.08299095370234452,0.6333333333333333,0.07276766816325844,0.06666666666666665,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.07807568055161344,TOP
context_report,AbsorptionScore_v1,MID,10,0.06391790792379481,0.7,0.25858362834627724,-0.1697277012845555,0.08299095370234452,0.6333333333333333,-0.019073045778549708,0.06666666666666665,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.06653648063004612,TOP
context_report,AbsorptionScore_v1,HIGH,10,0.029296331317635742,0.5,0.23127658156551778,-0.21550356788430655,0.08299095370234452,0.6333333333333333,-0.053694622384708776,-0.1333333333333333,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.13838733529817995,WEAK
context_report,RelVolume_20,LOW,10,0.14355735494293537,0.6,0.255225089343265,-0.12718563186115567,0.08299095370234452,0.6333333333333333,0.060566401240590845,-0.033333333333333326,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.024715904059632057,WEAK
context_report,RelVolume_20,MID,10,0.21511539194366422,0.9,0.31165363962177905,-0.06458804159503785,0.08299095370234452,0.6333333333333333,0.1321244382413197,0.2666666666666667,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.2848204224513335,TOP
context_report,RelVolume_20,HIGH,10,-0.1096998857795661,0.4,0.19225957978496233,-0.25612334111983226,0.08299095370234452,0.6333333333333333,-0.19269083948191063,-0.23333333333333328,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.25387969250822173,WEAK
context_report,DeltaAbsRatio_20,LOW,10,0.14174350521976115,0.7,0.249257907409127,-0.11017236576373317,0.08299095370234452,0.6333333333333333,0.058752551517416624,0.06666666666666665,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.07532363265131618,TOP
context_report,DeltaAbsRatio_20,MID,10,0.13877758761096948,0.7,0.253022649049655,-0.12130413377788662,0.08299095370234452,0.6333333333333333,0.055786633908624955,0.06666666666666665,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.07487970036296451,TOP
context_report,DeltaAbsRatio_20,HIGH,10,-0.0315482317236971,0.5,0.25685775229122443,-0.21642051503440599,0.08299095370234452,0.6333333333333333,-0.11453918542604162,-0.1333333333333333,True,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.1439785071308011,WEAK
