Timestamp,EventType,Side,PriceLevel,SourceTF,ReferenceSwingTs,ReferenceSwingPrice,Confidence,MetaJson
2026-03-17 03:00:00+00:00,SWING_HIGH,up,75998.9,H1,2026-03-17 03:00:00+00:00,75998.9,,
2026-03-17 07:00:00+00:00,SWING_LOW,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:00:00+00:00,SWING_HIGH,up,74418.5,H1,2026-03-17 10:00:00+00:00,74418.5,,
2026-03-17 10:07:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:08:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:09:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:10:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:11:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:12:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:13:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:14:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:15:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:16:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:17:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:18:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:19:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:20:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:21:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:22:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:23:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 10:22:00+00:00,73723.4,,
2026-03-17 10:23:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:24:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:25:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:26:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:27:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 10:26:00+00:00,73723.4,,
2026-03-17 10:27:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:28:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 10:27:00+00:00,73723.4,,
2026-03-17 10:30:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:31:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 10:30:00+00:00,73723.4,,
2026-03-17 10:31:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:32:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:33:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:34:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:35:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:36:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:37:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:38:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:39:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:40:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:41:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:42:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:43:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:44:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:45:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:46:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 10:45:00+00:00,73723.4,,
2026-03-17 10:46:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:47:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:48:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 10:47:00+00:00,73723.4,,
2026-03-17 10:48:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:49:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:50:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:51:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:52:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:53:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:54:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:55:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:56:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:57:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:58:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 10:59:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 11:00:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 11:01:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 11:02:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 11:03:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 11:04:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 11:03:00+00:00,73723.4,,
2026-03-17 11:04:00+00:00,SWEEP_DOWN,down,73723.4,H1,2026-03-17 07:00:00+00:00,73723.4,,
2026-03-17 11:05:00+00:00,FAILED_BREAK_DOWN,down,73723.4,H1,2026-03-17 11:04:00+00:00,73723.4,,
2026-03-17 12:00:00+00:00,SWING_LOW,down,73512.0,H1,2026-03-17 12:00:00+00:00,73512.0,,
2026-03-17 13:00:00+00:00,SWING_HIGH,up,74230.7,H1,2026-03-17 13:00:00+00:00,74230.7,,
2026-03-17 13:53:00+00:00,SWEEP_DOWN,down,73512.0,H1,2026-03-17 12:00:00+00:00,73512.0,,
