GroupType,GroupValue,SampleCount,Mean_MFE_Pct,Median_MFE_Pct,Mean_MAE_Pct,Median_MAE_Pct,Mean_CloseReturn_Pct,Median_CloseReturn_Pct,PositiveCloseReturnRate,InvalidatedRate,ExpiredRate,PendingRate,FullHorizonRate,PartialHorizonRate,NoForwardBarsRate
overall,ALL,30,0.2530461029166688,0.33264477017849226,-0.14929900485867523,-0.16728319209327544,0.08299095370234452,0.16963439377961642,0.6333333333333333,0.6,0.4,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_LONG,21,0.2232356707628817,0.31885950593099655,-0.14570807145999973,-0.1673196212863206,0.09394460884114153,0.06815213842638729,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_SHORT,9,0.32260377794217204,0.35281898190370586,-0.1576778494555848,-0.0260000242487312,0.057432425045151475,0.2608085333965479,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0
Direction,LONG,21,0.2232356707628817,0.31885950593099655,-0.14570807145999973,-0.1673196212863206,0.09394460884114153,0.06815213842638729,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,0.0
Direction,SHORT,9,0.32260377794217204,0.35281898190370586,-0.1576778494555848,-0.0260000242487312,0.057432425045151475,0.2608085333965479,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0
LifecycleStatus,EXPIRED,12,0.3786845478836116,0.3512108839217082,0.029842050167361883,0.019258647323538734,0.268241763444394,0.2747699868070117,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LifecycleStatus,INVALIDATED,18,0.16928713960537356,0.15442644363523866,-0.26872637487603335,-0.18961327733551464,-0.040509586125688474,-0.023126985461869143,0.3888888888888889,1.0,0.0,0.0,1.0,0.0,0.0
OutcomeStatus,FULL_HORIZON,30,0.2530461029166688,0.33264477017849226,-0.14929900485867523,-0.16728319209327544,0.08299095370234452,0.16963439377961642,0.6333333333333333,0.6,0.4,0.0,1.0,0.0,0.0
