SetupId,SetupType,Direction,Status,DetectedAt,SetupBarTs,ReferenceEventTs,ReferenceEventType,SourceTF,ReferenceEventAnchorTs,ReferenceLevel,AbsorptionScore_v1,CtxRelVolumeSpike_v1,CtxDeltaSpike_v1,CtxOISpike_v1,CtxLiqSpike_v1,CtxWickReclaim_v1,RelVolume_20,DeltaAbsRatio_20,OIChangeAbsRatio_20,LiqTotalRatio_20,LifecycleStatus,InvalidatedAt,ExpiredAt,LifecycleBarsForward
0bdbbe9ffb9a048d784f1cb0,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 09:43:00+00:00,2026-03-15 09:43:00+00:00,2026-03-15 09:43:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 09:42:00+00:00,71750.0,0,False,False,False,False,False,0.8531322055084926,1.0757839721254356,1.1907750235338708,0.0,INVALIDATED,2026-03-15 09:56:00+00:00,,12
1f66634295689bba8bdc1f5d,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 09:44:00+00:00,2026-03-15 09:44:00+00:00,2026-03-15 09:44:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 09:43:00+00:00,71750.0,2,True,True,False,False,False,2.281068705856702,2.506737871830705,0.08893874444138528,0.0,INVALIDATED,2026-03-15 09:56:00+00:00,,12
4a3b724e35a75426f6db98b4,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 09:54:00+00:00,2026-03-15 09:54:00+00:00,2026-03-15 09:54:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 09:53:00+00:00,71750.0,2,False,False,True,False,True,0.5862090689058826,0.36037290934959765,1.5890639095134766,0.0,INVALIDATED,2026-03-15 09:56:00+00:00,,12
f368ba48944315d884899bd9,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 09:55:00+00:00,2026-03-15 09:55:00+00:00,2026-03-15 09:55:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 09:54:00+00:00,71750.0,0,False,False,False,False,False,0.2625209574244857,0.30083252464375093,0.9212121212118314,0.0,INVALIDATED,2026-03-15 09:56:00+00:00,,12
bc4f34a39fda8a486008d482,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 10:05:00+00:00,2026-03-15 10:05:00+00:00,2026-03-15 10:05:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 10:04:00+00:00,71750.0,2,True,True,False,False,False,2.1655581106938726,3.461915377694234,0.26509368494156754,0.0,INVALIDATED,2026-03-15 10:13:00+00:00,,12
90e2b6a6173df667c835177a,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 10:06:00+00:00,2026-03-15 10:06:00+00:00,2026-03-15 10:06:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 10:05:00+00:00,71750.0,2,False,True,True,False,False,1.3470792645097938,1.9340533082066933,1.7959567465931308,0.0,INVALIDATED,2026-03-15 10:13:00+00:00,,12
bf419875275d0863faf1d131,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 10:14:00+00:00,2026-03-15 10:14:00+00:00,2026-03-15 10:14:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 10:13:00+00:00,71750.0,1,False,False,True,False,False,0.44764873198630917,0.29611115557224554,2.985054255100436,0.0,INVALIDATED,2026-03-15 10:15:00+00:00,,12
48dadbe0af4954f8377aa221,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 10:39:00+00:00,2026-03-15 10:39:00+00:00,2026-03-15 10:39:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 10:38:00+00:00,71750.0,3,True,True,True,False,False,1.5219718440598693,2.4010855077510533,2.284180706723695,0.0,INVALIDATED,2026-03-15 10:40:00+00:00,,12
1ba33cefdae18d3915fd9de7,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 10:58:00+00:00,2026-03-15 10:58:00+00:00,2026-03-15 10:58:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 10:57:00+00:00,71750.0,0,False,False,False,False,False,0.8164880262735337,0.5786591427569919,0.1689970827906462,0.0,EXPIRED,,2026-03-15 11:10:00+00:00,12
3739b568665d3ddc23f0c9df,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 10:59:00+00:00,2026-03-15 10:59:00+00:00,2026-03-15 10:59:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 10:58:00+00:00,71750.0,1,False,False,False,False,True,0.9989976673997344,0.38406798820557175,0.08054009238680843,0.0,EXPIRED,,2026-03-15 11:11:00+00:00,12
