Timestamp,EventType,Side,PriceLevel,SourceTF,ReferenceSwingTs,ReferenceSwingPrice,Confidence,MetaJson
2026-03-15 03:00:00+00:00,SWING_LOW,down,70815.7,H1,2026-03-15 03:00:00+00:00,70815.7,,
2026-03-15 04:00:00+00:00,SWING_HIGH,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 04:16:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 04:17:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 04:16:00+00:00,71599.9,,
2026-03-15 04:18:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 04:19:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 04:18:00+00:00,71599.9,,
2026-03-15 04:22:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 04:23:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 04:22:00+00:00,71599.9,,
2026-03-15 04:23:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 04:24:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 04:23:00+00:00,71599.9,,
2026-03-15 05:17:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:18:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:19:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:20:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:21:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:22:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:23:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:24:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:25:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:26:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:27:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:26:00+00:00,71599.9,,
2026-03-15 05:27:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:28:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:27:00+00:00,71599.9,,
2026-03-15 05:29:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:30:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:29:00+00:00,71599.9,,
2026-03-15 05:34:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:35:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:34:00+00:00,71599.9,,
2026-03-15 05:35:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:36:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:35:00+00:00,71599.9,,
2026-03-15 05:40:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:41:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:42:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:43:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:44:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:43:00+00:00,71599.9,,
2026-03-15 05:44:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:45:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:46:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:47:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:46:00+00:00,71599.9,,
2026-03-15 05:47:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:48:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:47:00+00:00,71599.9,,
2026-03-15 05:49:00+00:00,SWEEP_UP,up,71599.9,H1,2026-03-15 04:00:00+00:00,71599.9,,
2026-03-15 05:50:00+00:00,FAILED_BREAK_UP,up,71599.9,H1,2026-03-15 05:49:00+00:00,71599.9,,
2026-03-15 07:00:00+00:00,SWING_HIGH,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 08:00:00+00:00,SWING_LOW,down,71343.5,H1,2026-03-15 08:00:00+00:00,71343.5,,
2026-03-15 09:01:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:02:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:03:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:04:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:05:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:06:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:07:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:08:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:09:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:10:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:11:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:12:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:13:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:14:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:15:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:16:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:17:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:18:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:19:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:20:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:21:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:22:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:23:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:24:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:25:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:26:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:27:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:28:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:29:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:30:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:31:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:32:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:33:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:34:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:35:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:36:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:37:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:38:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:39:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
2026-03-15 09:40:00+00:00,SWEEP_UP,up,71750.0,H1,2026-03-15 07:00:00+00:00,71750.0,,
