GroupType,GroupValue,SampleCount,Mean_MFE_Pct,Median_MFE_Pct,Mean_MAE_Pct,Median_MAE_Pct,Mean_CloseReturn_Pct,Median_CloseReturn_Pct,PositiveCloseReturnRate,InvalidatedRate,ExpiredRate,PendingRate,FullHorizonRate,PartialHorizonRate,NoForwardBarsRate
overall,ALL,48,4.338244050108228,0.20125726432577598,-0.08051053524395647,-0.030103963231273866,0.050389771590115436,0.09326701027752915,0.7291666666666666,0.5208333333333334,0.4791666666666667,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_LONG,11,0.21787039272864742,0.21950142619861068,-0.049886687772411537,-0.003223839592959289,0.13881623923183348,0.1526417963794798,1.0,0.36363636363636365,0.6363636363636364,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_SHORT,37,5.56322000230216,0.20027960932905517,-0.08961492233009145,-0.030598946561721557,0.024100821750685755,0.06634146341464227,0.6486486486486487,0.5675675675675675,0.43243243243243246,0.0,1.0,0.0,0.0
Direction,LONG,11,0.21787039272864742,0.21950142619861068,-0.049886687772411537,-0.003223839592959289,0.13881623923183348,0.1526417963794798,1.0,0.36363636363636365,0.6363636363636364,0.0,1.0,0.0,0.0
Direction,SHORT,37,5.56322000230216,0.20027960932905517,-0.08961492233009145,-0.030598946561721557,0.024100821750685755,0.06634146341464227,0.6486486486486487,0.5675675675675675,0.43243243243243246,0.0,1.0,0.0,0.0
LifecycleStatus,EXPIRED,23,0.2564038362964027,0.24395705576935375,0.02455490878838454,0.01611919796477605,0.16702792798140323,0.1870114343735036,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LifecycleStatus,INVALIDATED,25,8.093537046815108,0.09902248466826656,-0.1771707437537102,-0.0749825783972166,-0.05691733228986932,0.0,0.48,1.0,0.0,0.0,1.0,0.0,0.0
OutcomeStatus,FULL_HORIZON,48,4.338244050108228,0.20125726432577598,-0.08051053524395647,-0.030103963231273866,0.050389771590115436,0.09326701027752915,0.7291666666666666,0.5208333333333334,0.4791666666666667,0.0,1.0,0.0,0.0
