surface_id,family,side,horizon,session,regime,vwap_bucket,volume_bucket,rejection_bucket,raw_events,clustered_events,independent_trade_days,events_per_day_max,largest_day_event_share,mean_return,median_return,positive_rate,avg_mfe,avg_mae,mfe_mae_ratio,day_concentration_max_share,session_distribution,gross_edge_bp,net_edge_bp_after_0_00015,net_edge_bp_after_0_00020,verdict,verdict_reason
VWAP_DEVIATION_REVERSION|SHORT|24|LATE_US|UNKNOWN|MID_0_3_0_6|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,24,LATE_US,UNKNOWN,MID_0_3_0_6,BELOW_Q75,STRONG_GE_0_45,14885,4,3,2,0.5,0.0017075561,0.0017880981,0.75,0.0023140656,-0.0004220666,5.482702,0.5,"{""LATE_US"": 4}",17.075561,15.575561,15.075561,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|ASIA|EXPANSION|MID_0_3_0_6|Q75_90|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,12,ASIA,EXPANSION,MID_0_3_0_6,Q75_90,STRONG_GE_0_45,14885,2,2,1,0.5,0.0017054836,0.0017054836,1.0,0.0023647139,-0.0005502177,4.297779,0.5,"{""ASIA"": 2}",17.054835,15.554835,15.054835,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|ASIA|TREND_UP|MID_0_3_0_6|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,60,ASIA,TREND_UP,MID_0_3_0_6,Q95_PLUS,MID_0_25_0_45,14885,1,1,1,1.0,0.0017052646,0.0017052646,1.0,0.0029400918,-0.0043220456,0.680255,1.0,"{""ASIA"": 1}",17.052646,15.552646,15.052646,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|60|ASIA|TREND_DOWN|EXTREME_GE_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,60,ASIA,TREND_DOWN,EXTREME_GE_1_0,BELOW_Q75,STRONG_GE_0_45,15336,2,2,1,0.5,0.001704223,0.001704223,0.5,0.0032958753,-0.0020184148,1.632903,0.5,"{""ASIA"": 2}",17.04223,15.54223,15.04223,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;positive_rate_below_0_53;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|60|LONDON|EXPANSION|EXTREME_GE_1_0|Q95_PLUS|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,LONG,60,LONDON,EXPANSION,EXTREME_GE_1_0,Q95_PLUS,LOW_LT_0_25,15336,1,1,1,1.0,0.001703094,0.001703094,1.0,0.0030062189,-0.0005289913,5.682927,1.0,"{""LONDON"": 1}",17.03094,15.53094,15.03094,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|US|UNKNOWN|HIGH_0_6_1_0|Q75_90|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,LONG,12,US,UNKNOWN,HIGH_0_6_1_0,Q75_90,LOW_LT_0_25,15336,2,2,1,0.5,0.0017026613,0.0017026613,1.0,0.0029747581,-0.0001193005,24.935012,0.5,"{""US"": 2}",17.026613,15.526613,15.026613,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|LONDON|EXPANSION|EXTREME_GE_1_0|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,6,LONDON,EXPANSION,EXTREME_GE_1_0,Q95_PLUS,MID_0_25_0_45,14885,2,2,1,0.5,0.0017026481,0.0017026481,1.0,0.0024352462,-0.0006333408,3.84508,0.5,"{""LONDON"": 2}",17.026481,15.526481,15.026481,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|LONDON|EXPANSION|MID_0_3_0_6|BELOW_Q75|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,LONG,12,LONDON,EXPANSION,MID_0_3_0_6,BELOW_Q75,LOW_LT_0_25,15336,3,3,1,0.333333,0.0017018209,0.0015705301,1.0,0.0021658286,-0.0001766119,12.263211,0.333333,"{""LONDON"": 3}",17.018209,15.518209,15.018209,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|ASIA|CHOP|MID_0_3_0_6|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,60,ASIA,CHOP,MID_0_3_0_6,Q95_PLUS,STRONG_GE_0_45,14885,1,1,1,1.0,0.0017008881,0.0017008881,1.0,0.00397653,-0.0001769397,22.473928,1.0,"{""ASIA"": 1}",17.008881,15.508881,15.008881,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|6|US|EXPANSION|MID_0_3_0_6|Q90_95|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,6,US,EXPANSION,MID_0_3_0_6,Q90_95,MID_0_25_0_45,15336,1,1,1,1.0,0.0016996168,0.0016996168,1.0,0.0029488962,-0.000328258,8.983471,1.0,"{""US"": 1}",16.996168,15.496168,14.996168,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|US|EXPANSION|MID_0_3_0_6|BELOW_Q75|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,12,US,EXPANSION,MID_0_3_0_6,BELOW_Q75,LOW_LT_0_25,14885,4,4,1,0.25,0.0016991232,0.0019042657,1.0,0.0027960756,-0.0001997441,13.998287,0.25,"{""US"": 4}",16.991232,15.491232,14.991232,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|LATE_US|CHOP|EXTREME_GE_1_0|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,60,LATE_US,CHOP,EXTREME_GE_1_0,Q95_PLUS,STRONG_GE_0_45,14885,3,2,2,0.666667,0.0016989177,0.0010936482,1.0,0.0032580499,-0.0011308994,2.880937,0.666667,"{""LATE_US"": 3}",16.989177,15.489177,14.989177,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|LATE_US|CHOP|EXTREME_GE_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,12,LATE_US,CHOP,EXTREME_GE_1_0,BELOW_Q75,MID_0_25_0_45,15336,2,2,1,0.5,0.0016985921,0.0016985921,1.0,0.001884222,-0.0004151368,4.538798,0.5,"{""LATE_US"": 2}",16.985921,15.485921,14.985921,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|LATE_US|TREND_UP|HIGH_0_6_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,60,LATE_US,TREND_UP,HIGH_0_6_1_0,BELOW_Q75,STRONG_GE_0_45,14885,3,2,2,0.666667,0.0016952926,0.0015826728,0.666667,0.0025838081,-0.0016911822,1.527812,0.666667,"{""LATE_US"": 3}",16.952926,15.452926,14.952926,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|LATE_US|EXPANSION|HIGH_0_6_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,60,LATE_US,EXPANSION,HIGH_0_6_1_0,BELOW_Q75,MID_0_25_0_45,14885,1,1,1,1.0,0.0016942869,0.0016942869,1.0,0.0023327315,-0.0020007613,1.165922,1.0,"{""LATE_US"": 1}",16.942869,15.442869,14.942869,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|ASIA|TREND_DOWN|EXTREME_GE_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,ASIA,TREND_DOWN,EXTREME_GE_1_0,BELOW_Q75,STRONG_GE_0_45,15336,2,2,1,0.5,0.0016940936,0.0016940936,1.0,0.0027119979,-0.0020184148,1.343628,0.5,"{""ASIA"": 2}",16.940936,15.440936,14.940936,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|LONG|12|US|REVERSAL_CANDIDATE|HIGH_0_6_1_0|Q95_PLUS|STRONG_GE_0_45,EXHAUSTION_REVERSAL,LONG,12,US,REVERSAL_CANDIDATE,HIGH_0_6_1_0,Q95_PLUS,STRONG_GE_0_45,282,11,11,1,0.090909,0.001693202,0.0019819715,0.818182,0.0027410267,-0.0016019597,1.711046,0.090909,"{""US"": 11}",16.93202,15.43202,14.93202,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15
VWAP_DEVIATION_REVERSION|LONG|24|US|CHOP|EXTREME_GE_1_0|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,24,US,CHOP,EXTREME_GE_1_0,Q95_PLUS,MID_0_25_0_45,15336,1,1,1,1.0,0.0016924131,0.0016924131,1.0,0.0012512987,-0.000224981,5.561797,1.0,"{""US"": 1}",16.924131,15.424131,14.924131,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|US|TREND_UP|HIGH_0_6_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,60,US,TREND_UP,HIGH_0_6_1_0,BELOW_Q75,MID_0_25_0_45,14885,1,1,1,1.0,0.0016922885,0.0016922885,1.0,0.0031353952,-0.0020443718,1.533672,1.0,"{""US"": 1}",16.922885,15.422885,14.922885,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|LONG|3|US|TREND_DOWN|MID_0_3_0_6|Q90_95|MID_0_25_0_45,EXHAUSTION_REVERSAL,LONG,3,US,TREND_DOWN,MID_0_3_0_6,Q90_95,MID_0_25_0_45,282,1,1,1,1.0,0.0016920611,0.0016920611,1.0,0.0022025153,-0.0005388127,4.08772,1.0,"{""US"": 1}",16.920611,15.420611,14.920611,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|LONDON|EXPANSION|HIGH_0_6_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,12,LONDON,EXPANSION,HIGH_0_6_1_0,BELOW_Q75,MID_0_25_0_45,14885,3,3,1,0.333333,0.0016903934,0.0016522695,1.0,0.0021031006,-0.0001492609,14.090097,0.333333,"{""LONDON"": 3}",16.903934,15.403934,14.903934,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|ASIA|REVERSAL_CANDIDATE|HIGH_0_6_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,3,ASIA,REVERSAL_CANDIDATE,HIGH_0_6_1_0,BELOW_Q75,MID_0_25_0_45,14885,1,1,1,1.0,0.0016891466,0.0016891466,1.0,0.0031106166,-0.0001260398,24.679638,1.0,"{""ASIA"": 1}",16.891466,15.391466,14.891466,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|LONDON|UNKNOWN|HIGH_0_6_1_0|Q95_PLUS|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,LONG,24,LONDON,UNKNOWN,HIGH_0_6_1_0,Q95_PLUS,LOW_LT_0_25,15336,1,1,1,1.0,0.0016889496,0.0016889496,1.0,0.0003867824,-0.001366631,0.283019,1.0,"{""LONDON"": 1}",16.889496,15.389496,14.889496,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|3|US|EXPANSION|HIGH_0_6_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,3,US,EXPANSION,HIGH_0_6_1_0,BELOW_Q75,MID_0_25_0_45,15336,3,3,1,0.333333,0.0016858933,0.0016349393,1.0,0.005645586,-0.0004689162,12.039649,0.333333,"{""US"": 3}",16.858933,15.358933,14.858933,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|US|CHOP|MID_0_3_0_6|Q75_90|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,60,US,CHOP,MID_0_3_0_6,Q75_90,LOW_LT_0_25,14885,1,1,1,1.0,0.0016857807,0.0016857807,1.0,0.00365305,-0.0022553804,1.619705,1.0,"{""US"": 1}",16.857807,15.357807,14.857807,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|SHORT|24|ASIA|REVERSAL_CANDIDATE|HIGH_0_6_1_0|Q95_PLUS|STRONG_GE_0_45,EXHAUSTION_REVERSAL,SHORT,24,ASIA,REVERSAL_CANDIDATE,HIGH_0_6_1_0,Q95_PLUS,STRONG_GE_0_45,302,6,6,1,0.166667,0.0016836746,0.0026376387,0.833333,0.0028565036,-0.000967,2.953985,0.166667,"{""ASIA"": 6}",16.836746,15.336746,14.836746,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|LONDON|REVERSAL_CANDIDATE|MID_0_3_0_6|Q95_PLUS|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,LONG,12,LONDON,REVERSAL_CANDIDATE,MID_0_3_0_6,Q95_PLUS,LOW_LT_0_25,15336,1,1,1,1.0,0.0016833252,0.0016833252,1.0,0.0016833252,-2.69572e-05,62.444364,1.0,"{""LONDON"": 1}",16.833252,15.333252,14.833252,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|LATE_US|CHOP|HIGH_0_6_1_0|Q95_PLUS|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,3,LATE_US,CHOP,HIGH_0_6_1_0,Q95_PLUS,LOW_LT_0_25,14885,1,1,1,1.0,0.0016818817,0.0016818817,1.0,0.0026583179,1.4193e-06,1872.978158,1.0,"{""LATE_US"": 1}",16.818817,15.318817,14.818817,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|ASIA|EXPANSION|MID_0_3_0_6|Q95_PLUS|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,LONG,12,ASIA,EXPANSION,MID_0_3_0_6,Q95_PLUS,LOW_LT_0_25,15336,1,1,1,1.0,0.0016818555,0.0016818555,1.0,0.001773119,0.0,999.0,1.0,"{""ASIA"": 1}",16.818555,15.318555,14.818555,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|US|EXPANSION|HIGH_0_6_1_0|Q75_90|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,3,US,EXPANSION,HIGH_0_6_1_0,Q75_90,LOW_LT_0_25,14885,1,1,1,1.0,0.0016817684,0.0016817684,1.0,0.0030242042,0.0,999.0,1.0,"{""US"": 1}",16.817684,15.317684,14.817684,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|ASIA|UNKNOWN|MID_0_3_0_6|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,ASIA,UNKNOWN,MID_0_3_0_6,Q95_PLUS,STRONG_GE_0_45,15336,3,2,2,0.666667,0.0016815754,0.0010916452,1.0,0.0015213384,-0.0008130984,1.871038,0.666667,"{""ASIA"": 3}",16.815754,15.315754,14.815754,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|LATE_US|REVERSAL_CANDIDATE|MID_0_3_0_6|Q75_90|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,12,LATE_US,REVERSAL_CANDIDATE,MID_0_3_0_6,Q75_90,STRONG_GE_0_45,15336,2,2,1,0.5,0.0016815302,0.0016815302,1.0,0.0029474539,-0.0004783057,6.162281,0.5,"{""LATE_US"": 2}",16.815302,15.315302,14.815302,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|24|LATE_US|UNKNOWN|MID_0_3_0_6|BELOW_Q75|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,24,LATE_US,UNKNOWN,MID_0_3_0_6,BELOW_Q75,LOW_LT_0_25,14885,5,4,2,0.4,0.0016812554,0.0012866258,0.8,0.0031067718,-0.0002021754,15.366715,0.4,"{""LATE_US"": 5}",16.812554,15.312554,14.812554,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|60|LONDON|UNKNOWN|MID_0_3_0_6|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,60,LONDON,UNKNOWN,MID_0_3_0_6,BELOW_Q75,STRONG_GE_0_45,15336,6,6,1,0.166667,0.0016807015,0.0014556086,0.833333,0.0031132848,-0.0022469493,1.385561,0.166667,"{""LONDON"": 6}",16.807015,15.307015,14.807015,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|US|TREND_UP|EXTREME_GE_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,24,US,TREND_UP,EXTREME_GE_1_0,BELOW_Q75,MID_0_25_0_45,15336,2,2,1,0.5,0.0016784025,0.0016784025,1.0,0.0013937116,-0.0014366306,0.970125,0.5,"{""US"": 2}",16.784025,15.284025,14.784025,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|US|REVERSAL_CANDIDATE|HIGH_0_6_1_0|Q90_95|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,3,US,REVERSAL_CANDIDATE,HIGH_0_6_1_0,Q90_95,LOW_LT_0_25,14885,1,1,1,1.0,0.0016782441,0.0016782441,1.0,0.0039197092,-0.0009754805,4.018234,1.0,"{""US"": 1}",16.782441,15.282441,14.782441,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|ASIA|REVERSAL_CANDIDATE|MID_0_3_0_6|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,12,ASIA,REVERSAL_CANDIDATE,MID_0_3_0_6,Q95_PLUS,STRONG_GE_0_45,15336,12,11,2,0.166667,0.0016775977,0.0010777247,0.75,0.0025122557,-0.0007315404,3.434199,0.166667,"{""ASIA"": 12}",16.775977,15.275977,14.775977,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|ASIA|CHOP|MID_0_3_0_6|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,12,ASIA,CHOP,MID_0_3_0_6,BELOW_Q75,MID_0_25_0_45,14885,4,2,3,0.75,0.001676848,0.0016245987,1.0,0.0035145908,-0.0002115909,16.610314,0.75,"{""ASIA"": 4}",16.76848,15.26848,14.76848,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|12|US|EXPANSION|HIGH_0_6_1_0|Q90_95|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,12,US,EXPANSION,HIGH_0_6_1_0,Q90_95,MID_0_25_0_45,15336,2,2,1,0.5,0.0016723922,0.0016723922,1.0,0.0019599852,-0.0014622768,1.340365,0.5,"{""US"": 2}",16.723922,15.223922,14.723922,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|ASIA|CHOP|MID_0_3_0_6|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,ASIA,CHOP,MID_0_3_0_6,Q95_PLUS,STRONG_GE_0_45,15336,1,1,1,1.0,0.001670774,0.001670774,1.0,0.0022960764,-0.0006210583,3.697038,1.0,"{""ASIA"": 1}",16.70774,15.20774,14.70774,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|LONDON|REVERSAL_CANDIDATE|MID_0_3_0_6|Q75_90|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,12,LONDON,REVERSAL_CANDIDATE,MID_0_3_0_6,Q75_90,MID_0_25_0_45,14885,1,1,1,1.0,0.0016671327,0.0016671327,1.0,0.0022878293,-0.0004627295,4.944205,1.0,"{""LONDON"": 1}",16.671327,15.171327,14.671327,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|LONG|24|ASIA|REVERSAL_CANDIDATE|EXTREME_GE_1_0|Q90_95|STRONG_GE_0_45,EXHAUSTION_REVERSAL,LONG,24,ASIA,REVERSAL_CANDIDATE,EXTREME_GE_1_0,Q90_95,STRONG_GE_0_45,282,1,1,1,1.0,0.0016658403,0.0016658403,1.0,0.0028588143,-0.0009916681,2.882834,1.0,"{""ASIA"": 1}",16.658403,15.158403,14.658403,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|60|LATE_US|CHOP|HIGH_0_6_1_0|Q90_95|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,60,LATE_US,CHOP,HIGH_0_6_1_0,Q90_95,STRONG_GE_0_45,15336,1,1,1,1.0,0.0016652129,0.0016652129,1.0,0.0023431925,-5.28639e-05,44.325003,1.0,"{""LATE_US"": 1}",16.652129,15.152129,14.652129,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|3|US|TREND_DOWN|EXTREME_GE_1_0|Q75_90|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,3,US,TREND_DOWN,EXTREME_GE_1_0,Q75_90,STRONG_GE_0_45,15336,3,3,1,0.333333,0.0016651072,0.0017197717,1.0,0.00300944,-0.0014965476,2.010922,0.333333,"{""US"": 3}",16.651072,15.151072,14.651072,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|LONG|24|LATE_US|REVERSAL_CANDIDATE|MID_0_3_0_6|Q95_PLUS|STRONG_GE_0_45,EXHAUSTION_REVERSAL,LONG,24,LATE_US,REVERSAL_CANDIDATE,MID_0_3_0_6,Q95_PLUS,STRONG_GE_0_45,282,1,1,1,1.0,0.0016630799,0.0016630799,1.0,0.0023769064,-0.0010730035,2.21519,1.0,"{""LATE_US"": 1}",16.630799,15.130799,14.630799,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|LATE_US|REVERSAL_CANDIDATE|MID_0_3_0_6|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,LATE_US,REVERSAL_CANDIDATE,MID_0_3_0_6,Q95_PLUS,STRONG_GE_0_45,15336,1,1,1,1.0,0.0016630799,0.0016630799,1.0,0.0023769064,-0.0010730035,2.21519,1.0,"{""LATE_US"": 1}",16.630799,15.130799,14.630799,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|6|LATE_US|TREND_DOWN|HIGH_0_6_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,6,LATE_US,TREND_DOWN,HIGH_0_6_1_0,BELOW_Q75,STRONG_GE_0_45,15336,1,1,1,1.0,0.0016627765,0.0016627765,1.0,0.0020504425,0.0,999.0,1.0,"{""LATE_US"": 1}",16.627765,15.127765,14.627765,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|LATE_US|EXPANSION|HIGH_0_6_1_0|Q75_90|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,3,LATE_US,EXPANSION,HIGH_0_6_1_0,Q75_90,MID_0_25_0_45,14885,2,2,1,0.5,0.0016615841,0.0016615841,1.0,0.0038950262,-6.944e-07,5609.196645,0.5,"{""LATE_US"": 2}",16.615841,15.115841,14.615841,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|LONG|3|ASIA|REVERSAL_CANDIDATE|LOW_LT_0_3|Q95_PLUS|STRONG_GE_0_45,EXHAUSTION_REVERSAL,LONG,3,ASIA,REVERSAL_CANDIDATE,LOW_LT_0_3,Q95_PLUS,STRONG_GE_0_45,282,1,1,1,1.0,0.0016610423,0.0016610423,1.0,0.0022945153,0.0,999.0,1.0,"{""ASIA"": 1}",16.610423,15.110423,14.610423,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|SHORT|60|LONDON|EXPANSION|MID_0_3_0_6|Q95_PLUS|MID_0_25_0_45,EXHAUSTION_REVERSAL,SHORT,60,LONDON,EXPANSION,MID_0_3_0_6,Q95_PLUS,MID_0_25_0_45,302,2,2,1,0.5,0.0016610231,0.0016610231,1.0,0.003492223,-0.0013063983,2.673169,0.5,"{""LONDON"": 2}",16.610231,15.110231,14.610231,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|3|LATE_US|REVERSAL_CANDIDATE|EXTREME_GE_1_0|Q90_95|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,3,LATE_US,REVERSAL_CANDIDATE,EXTREME_GE_1_0,Q90_95,MID_0_25_0_45,15336,1,1,1,1.0,0.0016601512,0.0016601512,1.0,0.0063364662,-0.0010459398,6.058156,1.0,"{""LATE_US"": 1}",16.601512,15.101512,14.601512,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
