variant,run_id,trade_id,source_setup_id,entry_signal_ts,entry_activation_ts,exit_ts,exit_reason_category,holding_bars,trade_return_pct
baseline_current,2026-04-22_to_2026-04-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_9002a65aedaa23d6742567d2,9002a65aedaa23d6742567d2,2026-04-22 11:05:00+00:00,2026-04-22 11:06:00+00:00,2026-04-22 11:07:00+00:00,STOP,1,-0.00001023
baseline_current,2026-04-22_to_2026-04-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_fe9fbd07fb8111aed2450434,fe9fbd07fb8111aed2450434,2026-04-22 12:19:00+00:00,2026-04-22 12:20:00+00:00,2026-04-22 12:28:00+00:00,TARGET,8,0.00200657
baseline_current,2026-04-22_to_2026-04-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_f799f2786c7473963a7bcf34,f799f2786c7473963a7bcf34,2026-04-22 13:33:00+00:00,2026-04-22 13:34:00+00:00,2026-04-22 13:42:00+00:00,STOP,8,-0.00237937
baseline_current,2026-04-22_to_2026-04-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_33b515ca930cda9c21a9ae4a,33b515ca930cda9c21a9ae4a,2026-04-22 18:54:00+00:00,2026-04-22 18:55:00+00:00,2026-04-22 18:56:00+00:00,TARGET,1,0.00006452
baseline_current,2026-04-22_to_2026-04-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_45d923fce6cc4de21cd8f3d2,45d923fce6cc4de21cd8f3d2,2026-04-22 22:03:00+00:00,2026-04-22 22:04:00+00:00,2026-04-22 22:06:00+00:00,STOP,2,-0.00066796
baseline_current,2026-04-23_to_2026-04-23_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_5c9baf5f5257c83e260a5751,5c9baf5f5257c83e260a5751,2026-04-23 03:41:00+00:00,2026-04-23 03:42:00+00:00,2026-04-23 03:42:00+00:00,STOP,0,-0.00058609
baseline_current,2026-04-23_to_2026-04-23_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_28d435df972059f753c24073,28d435df972059f753c24073,2026-04-23 04:51:00+00:00,2026-04-23 04:52:00+00:00,2026-04-23 04:52:00+00:00,STOP,0,-0.00010217
baseline_current,2026-04-23_to_2026-04-23_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_d8964142684b661f26792fdb,d8964142684b661f26792fdb,2026-04-23 05:11:00+00:00,2026-04-23 05:12:00+00:00,2026-04-23 05:12:00+00:00,STOP,0,-0.00009802
baseline_current,2026-04-23_to_2026-04-23_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_6ed5e55399285ee3bfd5be00,6ed5e55399285ee3bfd5be00,2026-04-23 09:11:00+00:00,2026-04-23 09:12:00+00:00,2026-04-23 09:12:00+00:00,STOP,0,-0.00034488
baseline_current,2026-04-23_to_2026-04-23_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_BASELINE_CURRENT_BASE_06b10dfef186c0419efababa,06b10dfef186c0419efababa,2026-04-23 14:30:00+00:00,2026-04-23 14:31:00+00:00,2026-04-23 14:31:00+00:00,STOP,0,-0.00071051
entry_delay_1,2026-03-13_to_2026-03-13_run_002,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_533895d88d73633f596e4f52,533895d88d73633f596e4f52,2026-03-13 09:18:00+00:00,2026-03-13 09:19:00+00:00,2026-03-13 09:19:00+00:00,STOP,0,0.00022755
entry_delay_1,2026-03-13_to_2026-03-13_run_002,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_ac460b751274fc49c5510ca7,ac460b751274fc49c5510ca7,2026-03-13 12:36:00+00:00,2026-03-13 12:37:00+00:00,2026-03-13 12:47:00+00:00,STOP,10,-0.00363148
entry_delay_1,2026-03-13_to_2026-03-13_run_002,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_e9048ff4392a357baa2e9ef4,e9048ff4392a357baa2e9ef4,2026-03-13 14:55:00+00:00,2026-03-13 14:56:00+00:00,2026-03-13 14:56:00+00:00,STOP,0,0.00015711
entry_delay_1,2026-03-13_to_2026-03-13_run_002,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_2565cc62e1413ec7fbefc2d5,2565cc62e1413ec7fbefc2d5,2026-03-13 15:26:00+00:00,2026-03-13 15:27:00+00:00,2026-03-13 15:31:00+00:00,TARGET,4,0.00125817
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_d768208932f92e5d0c49e072,d768208932f92e5d0c49e072,2026-03-14 12:12:00+00:00,2026-03-14 12:13:00+00:00,2026-03-14 12:13:00+00:00,STOP,0,-0.00033954
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_18c6dd699e34256065e1bc4c,18c6dd699e34256065e1bc4c,2026-03-14 12:18:00+00:00,2026-03-14 12:19:00+00:00,2026-03-14 12:22:00+00:00,STOP,3,-0.00055188
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_1dc182573874fa587836151a,1dc182573874fa587836151a,2026-03-14 12:29:00+00:00,2026-03-14 12:30:00+00:00,2026-03-14 12:32:00+00:00,STOP,2,-0.00047543
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b3ab60b49829c342a9b6a3d2,b3ab60b49829c342a9b6a3d2,2026-03-14 12:34:00+00:00,2026-03-14 12:35:00+00:00,2026-03-14 12:47:00+00:00,EXPIRY,12,-0.00013588
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_9a7c218cd57b2a6f2485d4c9,9a7c218cd57b2a6f2485d4c9,2026-03-14 12:35:00+00:00,2026-03-14 12:36:00+00:00,2026-03-14 12:36:00+00:00,TARGET,0,0.00066855
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_a7c906ac09672ac4a4cda082,a7c906ac09672ac4a4cda082,2026-03-14 13:08:00+00:00,2026-03-14 13:09:00+00:00,2026-03-14 13:09:00+00:00,STOP,0,0.00003253
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_047e5be7b0791c1d8dd42e1f,047e5be7b0791c1d8dd42e1f,2026-03-14 14:15:00+00:00,2026-03-14 14:16:00+00:00,2026-03-14 14:18:00+00:00,STOP,2,-0.00006223
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_8ee2e9de40acbc616926fb69,8ee2e9de40acbc616926fb69,2026-03-14 14:41:00+00:00,2026-03-14 14:42:00+00:00,2026-03-14 14:42:00+00:00,TARGET,0,0.00014639
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_adf8665a2e1700de5097d4de,adf8665a2e1700de5097d4de,2026-03-14 20:26:00+00:00,2026-03-14 20:27:00+00:00,2026-03-14 20:28:00+00:00,STOP,1,-0.00013296
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b09669f4694077692d1c11e2,b09669f4694077692d1c11e2,2026-03-14 20:27:00+00:00,2026-03-14 20:28:00+00:00,2026-03-14 20:28:00+00:00,STOP,0,-0.00002970
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_fabcf3e4d05c3ef741ebdaf9,fabcf3e4d05c3ef741ebdaf9,2026-03-14 20:35:00+00:00,2026-03-14 20:36:00+00:00,2026-03-14 20:36:00+00:00,STOP,0,0.00013292
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_9baf13d9d6b43c648c547931,9baf13d9d6b43c648c547931,2026-03-14 21:08:00+00:00,2026-03-14 21:09:00+00:00,2026-03-14 21:14:00+00:00,TARGET,5,0.00039256
entry_delay_1,2026-03-14_to_2026-03-14_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_eb7c53c74c4e1cd4ff7d3149,eb7c53c74c4e1cd4ff7d3149,2026-03-14 22:11:00+00:00,2026-03-14 22:12:00+00:00,2026-03-14 22:12:00+00:00,STOP,0,-0.00006082
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_6803bd368e510c07e556a394,6803bd368e510c07e556a394,2026-03-15 05:28:00+00:00,2026-03-15 05:29:00+00:00,2026-03-15 05:29:00+00:00,STOP,0,-0.00030037
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_4a0ad4416490f17f30860697,4a0ad4416490f17f30860697,2026-03-15 05:48:00+00:00,2026-03-15 05:49:00+00:00,2026-03-15 05:50:00+00:00,TARGET,1,0.00038767
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_c691a48ff94dffbf86a7c7a4,c691a48ff94dffbf86a7c7a4,2026-03-15 05:49:00+00:00,2026-03-15 05:50:00+00:00,2026-03-15 05:50:00+00:00,TARGET,0,0.00054699
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_1f25f51c5981e2a022fb0de3,1f25f51c5981e2a022fb0de3,2026-03-15 05:51:00+00:00,2026-03-15 05:52:00+00:00,2026-03-15 05:52:00+00:00,TARGET,0,0.00070634
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_1f66634295689bba8bdc1f5d,1f66634295689bba8bdc1f5d,2026-03-15 09:45:00+00:00,2026-03-15 09:46:00+00:00,2026-03-15 09:49:00+00:00,TARGET,2,0.00071323
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_4a3b724e35a75426f6db98b4,4a3b724e35a75426f6db98b4,2026-03-15 09:55:00+00:00,2026-03-15 09:56:00+00:00,2026-03-15 09:56:00+00:00,STOP,0,-0.00014915
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_bc4f34a39fda8a486008d482,bc4f34a39fda8a486008d482,2026-03-15 10:06:00+00:00,2026-03-15 10:07:00+00:00,2026-03-15 10:13:00+00:00,STOP,6,-0.00066525
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_90e2b6a6173df667c835177a,90e2b6a6173df667c835177a,2026-03-15 10:07:00+00:00,2026-03-15 10:08:00+00:00,2026-03-15 10:13:00+00:00,STOP,5,-0.00078529
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_48dadbe0af4954f8377aa221,48dadbe0af4954f8377aa221,2026-03-15 10:40:00+00:00,2026-03-15 10:41:00+00:00,2026-03-15 10:41:00+00:00,STOP,0,0.00017976
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_1549fabc49d0fd51c6a28098,1549fabc49d0fd51c6a28098,2026-03-15 20:43:00+00:00,2026-03-15 20:44:00+00:00,2026-03-15 20:56:00+00:00,EXPIRY,12,0.00146095
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_24454fd3acd6619ccfc2b98a,24454fd3acd6619ccfc2b98a,2026-03-15 22:10:00+00:00,2026-03-15 22:11:00+00:00,2026-03-15 22:12:00+00:00,TARGET,1,0.00068808
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b95c944234d45f97dae11095,b95c944234d45f97dae11095,2026-03-15 22:11:00+00:00,2026-03-15 22:12:00+00:00,2026-03-15 22:12:00+00:00,TARGET,0,0.00151671
entry_delay_1,2026-03-15_to_2026-03-15_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_949de83f4797eecd0ee25333,949de83f4797eecd0ee25333,2026-03-15 22:26:00+00:00,2026-03-15 22:27:00+00:00,2026-03-15 22:31:00+00:00,STOP,4,0.00035593
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b77fdfe9dcc6f827141cc91e,b77fdfe9dcc6f827141cc91e,2026-03-16 21:07:00+00:00,2026-03-16 21:08:00+00:00,2026-03-16 21:18:00+00:00,STOP,10,-0.00242523
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_88a576f65861997c2f98cc1d,88a576f65861997c2f98cc1d,2026-03-16 21:23:00+00:00,2026-03-16 21:24:00+00:00,2026-03-16 21:35:00+00:00,STOP,11,-0.00204585
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_71e149956b2891ec6dbb4a40,71e149956b2891ec6dbb4a40,2026-03-16 21:40:00+00:00,2026-03-16 21:41:00+00:00,2026-03-16 21:42:00+00:00,TARGET,1,0.00017116
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_604038d1009d751c9258065f,604038d1009d751c9258065f,2026-03-16 23:06:00+00:00,2026-03-16 23:07:00+00:00,2026-03-16 23:08:00+00:00,TARGET,1,0.00089060
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b1145b0a3d18f3e309cd067f,b1145b0a3d18f3e309cd067f,2026-03-16 23:06:00+00:00,2026-03-16 23:07:00+00:00,2026-03-16 23:07:00+00:00,TARGET,0,0.00075359
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_e1843d9600d75a17ae181dc8,e1843d9600d75a17ae181dc8,2026-03-16 23:07:00+00:00,2026-03-16 23:08:00+00:00,2026-03-16 23:16:00+00:00,STOP,8,-0.00151677
entry_delay_1,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_ab40bd19eabc5dbb2274a1c7,ab40bd19eabc5dbb2274a1c7,2026-03-16 23:09:00+00:00,2026-03-16 23:10:00+00:00,2026-03-16 23:12:00+00:00,STOP,2,-0.00188257
entry_delay_1,2026-03-21_to_2026-03-21_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_73d9605ed7997458699da9f3,73d9605ed7997458699da9f3,2026-03-21 04:28:00+00:00,2026-03-21 04:29:00+00:00,2026-03-21 04:29:00+00:00,STOP,0,0.00016674
entry_delay_1,2026-03-22_to_2026-03-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_0e722da44869616fd12717a5,0e722da44869616fd12717a5,2026-03-22 15:18:00+00:00,2026-03-22 15:19:00+00:00,2026-03-22 15:31:00+00:00,EXPIRY,12,-0.00039818
entry_delay_1,2026-03-24_to_2026-03-24_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_9a89bc91a19deacebaf93e03,9a89bc91a19deacebaf93e03,2026-03-24 07:09:00+00:00,2026-03-24 07:10:00+00:00,2026-03-24 07:11:00+00:00,STOP,1,0.00009190
entry_delay_1,2026-03-26_to_2026-03-26_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_d27ad7cc2a353e1c1164a591,d27ad7cc2a353e1c1164a591,2026-03-26 20:14:00+00:00,2026-03-26 20:15:00+00:00,2026-03-26 20:15:00+00:00,STOP,0,0.00223253
entry_delay_1,2026-03-27_to_2026-03-27_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_2914b97102da9e1cc5cdf982,2914b97102da9e1cc5cdf982,2026-03-27 07:15:00+00:00,2026-03-27 07:16:00+00:00,2026-03-27 07:17:00+00:00,TARGET,1,0.00014821
entry_delay_1,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_dc1d122fea6ababab9ca5718,dc1d122fea6ababab9ca5718,2026-03-30 03:27:00+00:00,2026-03-30 03:28:00+00:00,2026-03-30 03:28:00+00:00,STOP,0,-0.00105168
entry_delay_1,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_fdc82fd70700de10af125196,fdc82fd70700de10af125196,2026-03-30 05:12:00+00:00,2026-03-30 05:13:00+00:00,2026-03-30 05:13:00+00:00,TARGET,0,0.00027708
entry_delay_1,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_cdd9e320ed5efa3409afe54a,cdd9e320ed5efa3409afe54a,2026-03-30 11:29:00+00:00,2026-03-30 11:30:00+00:00,2026-03-30 11:42:00+00:00,EXPIRY,12,0.00121813
entry_delay_1,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_8c95baf40606bf0334673492,8c95baf40606bf0334673492,2026-03-30 13:24:00+00:00,2026-03-30 13:25:00+00:00,2026-03-30 13:26:00+00:00,TARGET,1,0.00091222
entry_delay_1,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_89522034e456a3a1c21cacdc,89522034e456a3a1c21cacdc,2026-03-30 13:27:00+00:00,2026-03-30 13:28:00+00:00,2026-03-30 13:30:00+00:00,TARGET,2,0.00131369
entry_delay_1,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b3035b21504142de0d31ec0e,b3035b21504142de0d31ec0e,2026-03-30 22:09:00+00:00,2026-03-30 22:10:00+00:00,2026-03-30 22:22:00+00:00,EXPIRY,12,0.00007937
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_97d682b7e92bbc2d6bb30683,97d682b7e92bbc2d6bb30683,2026-03-31 07:18:00+00:00,2026-03-31 07:19:00+00:00,2026-03-31 07:28:00+00:00,STOP,9,-0.00170257
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_4d0e53786332b73912212e57,4d0e53786332b73912212e57,2026-03-31 09:57:00+00:00,2026-03-31 09:58:00+00:00,2026-03-31 10:09:00+00:00,STOP,11,-0.00425790
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_c81adea5458b9ae8137fd5e0,c81adea5458b9ae8137fd5e0,2026-03-31 10:41:00+00:00,2026-03-31 10:42:00+00:00,2026-03-31 10:43:00+00:00,TARGET,1,0.00039680
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b5fae11a583ba6e5590cdb4a,b5fae11a583ba6e5590cdb4a,2026-03-31 13:19:00+00:00,2026-03-31 13:20:00+00:00,2026-03-31 13:20:00+00:00,TARGET,0,0.00025929
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_eee8e82c613d2416679c6414,eee8e82c613d2416679c6414,2026-03-31 14:05:00+00:00,2026-03-31 14:06:00+00:00,2026-03-31 14:06:00+00:00,TARGET,0,0.00154716
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_255e72d49fe29a14f022ce72,255e72d49fe29a14f022ce72,2026-03-31 15:09:00+00:00,2026-03-31 15:10:00+00:00,2026-03-31 15:10:00+00:00,TARGET,0,0.00075897
entry_delay_1,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_6a8bf19c00c0f910ef988ca9,6a8bf19c00c0f910ef988ca9,2026-03-31 16:46:00+00:00,2026-03-31 16:47:00+00:00,2026-03-31 16:48:00+00:00,TARGET,1,0.00079865
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_2c0adaf176d9be93398b285e,2c0adaf176d9be93398b285e,2026-04-01 00:27:00+00:00,2026-04-01 00:28:00+00:00,2026-04-01 00:29:00+00:00,TARGET,1,0.00049366
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_5f2ad97cd2153b5366d43956,5f2ad97cd2153b5366d43956,2026-04-01 04:56:00+00:00,2026-04-01 04:57:00+00:00,2026-04-01 05:03:00+00:00,TARGET,6,0.00140406
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_8cbb4d5d1755c261814054a1,8cbb4d5d1755c261814054a1,2026-04-01 04:56:00+00:00,2026-04-01 04:57:00+00:00,2026-04-01 05:05:00+00:00,TARGET,8,0.00206325
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_75956c2ff46e043a2b9bd452,75956c2ff46e043a2b9bd452,2026-04-01 06:47:00+00:00,2026-04-01 06:48:00+00:00,2026-04-01 06:48:00+00:00,TARGET,0,0.00081741
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_61d8ef9186a7935a7ad8e1e4,61d8ef9186a7935a7ad8e1e4,2026-04-01 08:56:00+00:00,2026-04-01 08:57:00+00:00,2026-04-01 09:09:00+00:00,EXPIRY,12,0.00162718
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_b5246ffa6686ae2b7d09b25a,b5246ffa6686ae2b7d09b25a,2026-04-01 12:48:00+00:00,2026-04-01 12:49:00+00:00,2026-04-01 12:50:00+00:00,TARGET,1,0.00056603
entry_delay_1,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_0640c64552644dbf6447f6ff,0640c64552644dbf6447f6ff,2026-04-01 15:28:00+00:00,2026-04-01 15:29:00+00:00,2026-04-01 15:32:00+00:00,STOP,3,-0.00139929
entry_delay_1,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_779afc13aef4e0ba5e40d8a7,779afc13aef4e0ba5e40d8a7,2026-04-02 04:23:00+00:00,2026-04-02 04:24:00+00:00,2026-04-02 04:36:00+00:00,EXPIRY,12,-0.00033450
entry_delay_1,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_8141a10b5aa5df183fa33f84,8141a10b5aa5df183fa33f84,2026-04-02 09:43:00+00:00,2026-04-02 09:44:00+00:00,2026-04-02 09:46:00+00:00,TARGET,2,0.00084698
entry_delay_1,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_9c6b9223803a95ea039e6862,9c6b9223803a95ea039e6862,2026-04-02 14:40:00+00:00,2026-04-02 14:41:00+00:00,2026-04-02 14:42:00+00:00,TARGET,1,0.00164309
entry_delay_1,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_050bc7fab061f2b8ee4186eb,050bc7fab061f2b8ee4186eb,2026-04-02 18:45:00+00:00,2026-04-02 18:46:00+00:00,2026-04-02 18:46:00+00:00,STOP,0,0.00043768
entry_delay_1,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_11e935896c88ec20c11bcdd0,11e935896c88ec20c11bcdd0,2026-04-02 22:42:00+00:00,2026-04-02 22:43:00+00:00,2026-04-02 22:43:00+00:00,STOP,0,-0.00000149
entry_delay_1,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_1_BASE_8830bbb2ad9aed500e1adfa5,8830bbb2ad9aed500e1adfa5,2026-04-03 09:24:00+00:00,2026-04-03 09:25:00+00:00,2026-04-03 09:27:00+00:00,STOP,2,0.00004464
