Timestamp,EventType,Side,PriceLevel,SourceTF,ReferenceSwingTs,ReferenceSwingPrice,Confidence,MetaJson
2026-03-16 03:00:00+00:00,SWING_LOW,down,72235.6,H1,2026-03-16 03:00:00+00:00,72235.6,,
2026-03-16 06:00:00+00:00,SWING_HIGH,up,74444.0,H1,2026-03-16 06:00:00+00:00,74444.0,,
2026-03-16 10:00:00+00:00,SWING_LOW,down,72841.9,H1,2026-03-16 10:00:00+00:00,72841.9,,
2026-03-16 12:00:00+00:00,SWING_HIGH,up,74444.0,H4,2026-03-16 12:00:00+00:00,74444.0,,
2026-03-16 13:42:00+00:00,SWEEP_UP,up,74444.0,H1,2026-03-16 06:00:00+00:00,74444.0,,
2026-03-16 13:42:00+00:00,SWEEP_UP,up,74444.0,H4,2026-03-16 12:00:00+00:00,74444.0,,
2026-03-16 13:43:00+00:00,FAILED_BREAK_UP,up,74444.0,H1,2026-03-16 13:42:00+00:00,74444.0,,
2026-03-16 13:43:00+00:00,FAILED_BREAK_UP,up,74444.0,H4,2026-03-16 13:42:00+00:00,74444.0,,
2026-03-16 14:00:00+00:00,SWING_LOW,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:10:00+00:00,SWEEP_UP,up,74444.0,H1,2026-03-16 06:00:00+00:00,74444.0,,
2026-03-16 14:10:00+00:00,SWEEP_UP,up,74444.0,H4,2026-03-16 12:00:00+00:00,74444.0,,
2026-03-16 14:11:00+00:00,FAILED_BREAK_UP,up,74444.0,H1,2026-03-16 14:10:00+00:00,74444.0,,
2026-03-16 14:11:00+00:00,FAILED_BREAK_UP,up,74444.0,H4,2026-03-16 14:10:00+00:00,74444.0,,
2026-03-16 14:31:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:32:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:33:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 14:32:00+00:00,73420.4,,
2026-03-16 14:33:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:34:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:35:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:36:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:37:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 14:36:00+00:00,73420.4,,
2026-03-16 14:37:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:38:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:39:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:40:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:41:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:42:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:43:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:44:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:45:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:46:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:47:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:48:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:49:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:50:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:51:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:52:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:53:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:54:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:55:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:56:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:57:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:58:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 14:57:00+00:00,73420.4,,
2026-03-16 14:58:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 14:59:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:00:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 14:59:00+00:00,73420.4,,
2026-03-16 15:00:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:00:00+00:00,SWING_HIGH,up,74481.5,H1,2026-03-16 15:00:00+00:00,74481.5,,
2026-03-16 15:01:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:00:00+00:00,73420.4,,
2026-03-16 15:02:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:03:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:04:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:03:00+00:00,73420.4,,
2026-03-16 15:04:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:05:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:04:00+00:00,73420.4,,
2026-03-16 15:06:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:07:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:08:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:07:00+00:00,73420.4,,
2026-03-16 15:08:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:09:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:08:00+00:00,73420.4,,
2026-03-16 15:09:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:10:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:09:00+00:00,73420.4,,
2026-03-16 15:51:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:52:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:53:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:54:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:55:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:56:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:57:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:58:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 15:59:00+00:00,SWEEP_DOWN,down,73420.4,H1,2026-03-16 14:00:00+00:00,73420.4,,
2026-03-16 16:00:00+00:00,SWING_LOW,down,72926.4,H1,2026-03-16 16:00:00+00:00,72926.4,,
2026-03-16 16:00:00+00:00,SWING_LOW,down,72841.9,H4,2026-03-16 16:00:00+00:00,72841.9,,
2026-03-16 16:08:00+00:00,FAILED_BREAK_DOWN,down,73420.4,H1,2026-03-16 15:59:00+00:00,73420.4,,
2026-03-16 18:00:00+00:00,SWING_LOW,down,73122.0,H1,2026-03-16 18:00:00+00:00,73122.0,,
2026-03-16 20:00:00+00:00,SWING_HIGH,up,74481.5,H4,2026-03-16 20:00:00+00:00,74481.5,,
2026-03-16 21:00:00+00:00,SWING_HIGH,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:00:00+00:00,SWING_LOW,down,73715.0,H1,2026-03-16 21:00:00+00:00,73715.0,,
2026-03-16 21:05:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:06:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:05:00+00:00,74399.9,,
2026-03-16 21:06:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:07:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:06:00+00:00,74399.9,,
2026-03-16 21:18:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:19:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:18:00+00:00,74399.9,,
2026-03-16 21:19:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:20:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:19:00+00:00,74399.9,,
2026-03-16 21:20:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:21:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:20:00+00:00,74399.9,,
2026-03-16 21:21:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:22:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:21:00+00:00,74399.9,,
2026-03-16 21:35:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:36:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:37:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:37:00+00:00,SWEEP_UP,up,74481.5,H4,2026-03-16 20:00:00+00:00,74481.5,,
2026-03-16 21:38:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:38:00+00:00,SWEEP_UP,up,74481.5,H4,2026-03-16 20:00:00+00:00,74481.5,,
2026-03-16 21:39:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:39:00+00:00,FAILED_BREAK_UP,up,74481.5,H4,2026-03-16 21:38:00+00:00,74481.5,,
2026-03-16 21:39:00+00:00,SWEEP_UP,up,74481.5,H4,2026-03-16 20:00:00+00:00,74481.5,,
2026-03-16 21:40:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:40:00+00:00,SWEEP_UP,up,74481.5,H4,2026-03-16 20:00:00+00:00,74481.5,,
2026-03-16 21:41:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:41:00+00:00,FAILED_BREAK_UP,up,74481.5,H4,2026-03-16 21:40:00+00:00,74481.5,,
2026-03-16 21:41:00+00:00,SWEEP_UP,up,74481.5,H4,2026-03-16 20:00:00+00:00,74481.5,,
2026-03-16 21:42:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:41:00+00:00,74399.9,,
2026-03-16 21:42:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:42:00+00:00,FAILED_BREAK_UP,up,74481.5,H4,2026-03-16 21:41:00+00:00,74481.5,,
2026-03-16 21:43:00+00:00,FAILED_BREAK_UP,up,74399.9,H1,2026-03-16 21:42:00+00:00,74399.9,,
2026-03-16 21:45:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:46:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:47:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:48:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
2026-03-16 21:49:00+00:00,SWEEP_UP,up,74399.9,H1,2026-03-16 21:00:00+00:00,74399.9,,
