GroupType,GroupValue,SampleCount,Mean_MFE_Pct,Median_MFE_Pct,Mean_MAE_Pct,Median_MAE_Pct,Mean_CloseReturn_Pct,Median_CloseReturn_Pct,PositiveCloseReturnRate,InvalidatedRate,ExpiredRate,PendingRate,FullHorizonRate,PartialHorizonRate,NoForwardBarsRate
overall,ALL,46,0.2773149483788447,0.240662056765902,-0.19603537445198585,-0.18659664071565943,0.0026138624881316638,0.017453998643958565,0.5217391304347826,0.7608695652173914,0.2391304347826087,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_LONG,11,0.31211290793097085,0.21901269946772686,-0.23113467101786211,-0.18659664071565943,0.1358552317141552,0.16780077471657964,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_SHORT,35,0.2663784468053193,0.2419358090535068,-0.1850041669598533,-0.13224760510999375,-0.039261996411475715,-0.05268824286055713,0.45714285714285713,0.7714285714285715,0.22857142857142856,0.0,1.0,0.0,0.0
Direction,LONG,11,0.31211290793097085,0.21901269946772686,-0.23113467101786211,-0.18659664071565943,0.1358552317141552,0.16780077471657964,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.0,1.0,0.0,0.0
Direction,SHORT,35,0.2663784468053193,0.2419358090535068,-0.1850041669598533,-0.13224760510999375,-0.039261996411475715,-0.05268824286055713,0.45714285714285713,0.7714285714285715,0.22857142857142856,0.0,1.0,0.0,0.0
LifecycleStatus,EXPIRED,11,0.49681157855552255,0.4889581430336898,0.032563777911266384,0.04553758529900889,0.40121498763983543,0.34831551233142083,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LifecycleStatus,INVALIDATED,35,0.2083302931804602,0.23938830447829718,-0.26788082233757937,-0.18870993106174705,-0.12266077684526096,-0.07217751636764518,0.37142857142857144,1.0,0.0,0.0,1.0,0.0,0.0
OutcomeStatus,FULL_HORIZON,46,0.2773149483788447,0.240662056765902,-0.19603537445198585,-0.18659664071565943,0.0026138624881316638,0.017453998643958565,0.5217391304347826,0.7608695652173914,0.2391304347826087,0.0,1.0,0.0,0.0
