SetupId,SetupType,Direction,Status,DetectedAt,SetupBarTs,ReferenceEventTs,ReferenceEventType,SourceTF,ReferenceEventAnchorTs,ReferenceLevel,AbsorptionScore_v1,CtxRelVolumeSpike_v1,CtxDeltaSpike_v1,CtxOISpike_v1,CtxLiqSpike_v1,CtxWickReclaim_v1,RelVolume_20,DeltaAbsRatio_20,OIChangeAbsRatio_20,LiqTotalRatio_20,LifecycleStatus,InvalidatedAt,ExpiredAt,LifecycleBarsForward
b28d261577223af9a484b7a2,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 21:56:00+00:00,2026-03-16 21:56:00+00:00,2026-03-16 21:56:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 21:55:00+00:00,74481.5,0,False,False,False,False,False,0.34582593383824384,0.4410475749338852,0.24331131492636568,0.0,INVALIDATED,2026-03-16 22:05:00+00:00,,12
b0d9c3af1977f6782480797e,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 21:57:00+00:00,2026-03-16 21:57:00+00:00,2026-03-16 21:57:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 21:56:00+00:00,74481.5,1,False,False,True,False,False,1.3136818546692177,0.5169591792762724,1.7182913331515335,0.0,INVALIDATED,2026-03-16 22:05:00+00:00,,12
f8a42bdaaf2aac1b9d262baf,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 21:57:00+00:00,2026-03-16 21:57:00+00:00,2026-03-16 21:57:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 21:56:00+00:00,74399.9,1,False,False,True,False,False,1.3136818546692177,0.5169591792762724,1.7182913331515335,0.0,INVALIDATED,2026-03-16 22:02:00+00:00,,12
6196373d1a612ffbd966b829,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 21:58:00+00:00,2026-03-16 21:58:00+00:00,2026-03-16 21:58:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 21:57:00+00:00,74399.9,1,False,False,False,False,True,0.6968682586548381,1.253287605165854,1.3165927944402205,0.0,INVALIDATED,2026-03-16 22:02:00+00:00,,12
ed10b5c4b7c0091b9206b049,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 22:00:00+00:00,2026-03-16 22:00:00+00:00,2026-03-16 22:00:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 21:59:00+00:00,74399.9,1,False,False,False,False,True,0.4026948795610334,0.3650847619774046,0.22721325774124151,0.0,INVALIDATED,2026-03-16 22:02:00+00:00,,12
5f7fd02899fb141513e9a6d9,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 22:01:00+00:00,2026-03-16 22:01:00+00:00,2026-03-16 22:01:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 22:00:00+00:00,74399.9,0,False,False,False,False,False,0.4300844089481056,0.09380545930871291,0.6201308123311754,0.03824091778202676,INVALIDATED,2026-03-16 22:02:00+00:00,,12
604038d1009d751c9258065f,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:05:00+00:00,2026-03-16 23:05:00+00:00,2026-03-16 23:05:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 23:04:00+00:00,74399.9,3,True,True,False,True,False,7.070348710857056,6.028255209708284,1.2123601297869548,18.064316635745204,INVALIDATED,2026-03-16 23:06:00+00:00,,12
b1145b0a3d18f3e309cd067f,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:05:00+00:00,2026-03-16 23:05:00+00:00,2026-03-16 23:05:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 23:04:00+00:00,74481.5,3,True,True,False,True,False,7.070348710857056,6.028255209708284,1.2123601297869548,18.064316635745204,INVALIDATED,2026-03-16 23:16:00+00:00,,12
e1843d9600d75a17ae181dc8,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:06:00+00:00,2026-03-16 23:06:00+00:00,2026-03-16 23:06:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 23:05:00+00:00,74481.5,2,False,False,True,True,False,1.2617059607832561,1.3653729128680183,9.284492844928959,5.865384615384615,INVALIDATED,2026-03-16 23:16:00+00:00,,12
e49e7aca2f083fd60483d1ce,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:07:00+00:00,2026-03-16 23:07:00+00:00,2026-03-16 23:07:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 23:06:00+00:00,74399.9,0,False,False,False,False,False,0.8585133965683102,1.267279252723269,0.475688048784964,0.0,INVALIDATED,2026-03-16 23:16:00+00:00,,12
ab40bd19eabc5dbb2274a1c7,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:08:00+00:00,2026-03-16 23:08:00+00:00,2026-03-16 23:08:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 23:07:00+00:00,74399.9,2,True,False,True,False,False,2.45147491092466,1.4392292636408843,1.810202053660038,1.36919315403423,INVALIDATED,2026-03-16 23:16:00+00:00,,12
84a63297cc995ca5ca0f737b,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:13:00+00:00,2026-03-16 23:13:00+00:00,2026-03-16 23:13:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 23:12:00+00:00,74399.9,0,False,False,False,False,False,0.3028187462944494,0.39786068883706954,0.13503046953763997,0.0,INVALIDATED,2026-03-16 23:16:00+00:00,,12
94b475c50687eabf8adaf82c,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:15:00+00:00,2026-03-16 23:15:00+00:00,2026-03-16 23:15:00+00:00,FAILED_BREAK_UP,H1,2026-03-16 23:14:00+00:00,74399.9,0,False,False,False,False,False,0.18357937120653106,0.23435802360686664,0.22006569125099407,0.0,INVALIDATED,2026-03-16 23:16:00+00:00,,12
17e53e73a52339af96a542d8,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:17:00+00:00,2026-03-16 23:17:00+00:00,2026-03-16 23:17:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 23:16:00+00:00,74481.5,0,False,False,False,False,False,0.25034217903779954,0.44688830622484826,0.8687032779434676,0.0,INVALIDATED,2026-03-16 23:26:00+00:00,,12
3af4af5cd4ac66b786257e9c,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:18:00+00:00,2026-03-16 23:18:00+00:00,2026-03-16 23:18:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 23:17:00+00:00,74481.5,0,False,False,False,False,False,0.23040444961983222,0.11220773062735755,0.04499311042972257,0.0,INVALIDATED,2026-03-16 23:26:00+00:00,,12
207040efe3b7ace5e85b5eeb,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-16 23:23:00+00:00,2026-03-16 23:23:00+00:00,2026-03-16 23:23:00+00:00,FAILED_BREAK_UP,H4,2026-03-16 23:22:00+00:00,74481.5,1,False,False,False,False,True,0.42264731332947175,1.0383136762860727,0.40958183328741365,0.1676419421160841,INVALIDATED,2026-03-16 23:26:00+00:00,,12
