Timestamp,EventType,Side,PriceLevel,SourceTF,ReferenceSwingTs,ReferenceSwingPrice,Confidence,MetaJson
2026-03-23 05:00:00+00:00,SWING_HIGH,up,68555.5,H1,2026-03-23 05:00:00+00:00,68555.5,,
2026-03-23 05:01:00+00:00,SWEEP_UP,up,68555.5,H1,2026-03-23 05:00:00+00:00,68555.5,,
2026-03-23 06:00:00+00:00,SWING_LOW,down,68011.2,H1,2026-03-23 06:00:00+00:00,68011.2,,
2026-03-23 06:43:00+00:00,SWEEP_DOWN,down,68011.2,H1,2026-03-23 06:00:00+00:00,68011.2,,
2026-03-23 07:00:00+00:00,SWING_HIGH,up,68872.4,H1,2026-03-23 07:00:00+00:00,68872.4,,
2026-03-23 09:00:00+00:00,SWING_LOW,down,67456.7,H1,2026-03-23 09:00:00+00:00,67456.7,,
2026-03-23 10:00:00+00:00,SWING_HIGH,up,68670.0,H1,2026-03-23 10:00:00+00:00,68670.0,,
2026-03-23 10:12:00+00:00,SWEEP_UP,up,68670.0,H1,2026-03-23 10:00:00+00:00,68670.0,,
2026-03-23 10:13:00+00:00,FAILED_BREAK_UP,up,68670.0,H1,2026-03-23 10:12:00+00:00,68670.0,,
2026-03-23 11:00:00+00:00,SWING_LOW,down,67880.0,H1,2026-03-23 11:00:00+00:00,67880.0,,
2026-03-23 13:00:00+00:00,SWING_HIGH,up,71468.0,H1,2026-03-23 13:00:00+00:00,71468.0,,
2026-03-23 13:52:00+00:00,SWEEP_UP,up,71468.0,H1,2026-03-23 13:00:00+00:00,71468.0,,
2026-03-23 13:53:00+00:00,FAILED_BREAK_UP,up,71468.0,H1,2026-03-23 13:52:00+00:00,71468.0,,
2026-03-23 16:00:00+00:00,SWING_HIGH,up,71789.8,H1,2026-03-23 16:00:00+00:00,71789.8,,
2026-03-23 18:00:00+00:00,SWING_LOW,down,70074.7,H1,2026-03-23 18:00:00+00:00,70074.7,,
2026-03-23 20:00:00+00:00,SWING_HIGH,up,71789.8,H4,2026-03-23 20:00:00+00:00,71789.8,,
2026-03-23 21:00:00+00:00,SWING_HIGH,up,71232.0,H1,2026-03-23 21:00:00+00:00,71232.0,,
2026-03-23 22:00:00+00:00,SWING_LOW,down,70509.3,H1,2026-03-23 22:00:00+00:00,70509.3,,
2026-03-23 22:33:00+00:00,SWEEP_DOWN,down,70509.3,H1,2026-03-23 22:00:00+00:00,70509.3,,
2026-03-23 22:34:00+00:00,FAILED_BREAK_DOWN,down,70509.3,H1,2026-03-23 22:33:00+00:00,70509.3,,
2026-03-23 23:00:00+00:00,SWING_HIGH,up,70976.3,H1,2026-03-23 23:00:00+00:00,70976.3,,
