SourceReport,GroupType,GroupValue,SampleCount,Mean_CloseReturn_Pct,PositiveCloseReturnRate,Mean_MFE_Pct,Mean_MAE_Pct,Baseline_Mean_CloseReturn_Pct,Baseline_PositiveCloseReturnRate,Delta_Mean_CloseReturn_Pct,Delta_PositiveCloseReturnRate,MinSamplePassed,RankingMethod,RankingScore,RankingLabel
report,SetupType,FAILED_BREAK_RECLAIM_LONG,1,0.3249216769986247,1.0,0.365483702149925,-0.0034038063064145167,0.20792279580556805,0.6666666666666666,0.11699888119305663,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE
report,SetupType,FAILED_BREAK_RECLAIM_SHORT,2,0.1494233552090397,0.5,0.4174336113050796,-0.15044489936967442,0.20792279580556805,0.6666666666666666,-0.05849944059652834,-0.16666666666666663,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE
report,Direction,LONG,1,0.3249216769986247,1.0,0.365483702149925,-0.0034038063064145167,0.20792279580556805,0.6666666666666666,0.11699888119305663,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE
report,Direction,SHORT,2,0.1494233552090397,0.5,0.4174336113050796,-0.15044489936967442,0.20792279580556805,0.6666666666666666,-0.05849944059652834,-0.16666666666666663,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE
report,LifecycleStatus,EXPIRED,2,0.34973330100113054,1.0,0.3965178813647585,0.01009364075242627,0.20792279580556805,0.6666666666666666,0.1418105051955625,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3556466142952333,LOW_SAMPLE
report,LifecycleStatus,INVALIDATED,1,-0.07569821458555692,0.0,0.4073151620305673,-0.3244808865506159,0.20792279580556805,0.6666666666666666,-0.283621010391125,-0.6666666666666666,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE
report,OutcomeStatus,FULL_HORIZON,3,0.20792279580556805,0.6666666666666666,0.4001169749200281,-0.10143120168192112,0.20792279580556805,0.6666666666666666,0.0,0.0,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.00597371546476214,LOW_SAMPLE
context_report,CtxRelVolumeSpike_v1,0,2,0.1494233552090397,0.5,0.4174336113050796,-0.15044489936967442,0.20792279580556805,0.6666666666666666,-0.05849944059652834,-0.16666666666666663,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE
context_report,CtxRelVolumeSpike_v1,1,1,0.3249216769986247,1.0,0.365483702149925,-0.0034038063064145167,0.20792279580556805,0.6666666666666666,0.11699888119305663,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE
context_report,CtxDeltaSpike_v1,0,2,0.1494233552090397,0.5,0.4174336113050796,-0.15044489936967442,0.20792279580556805,0.6666666666666666,-0.05849944059652834,-0.16666666666666663,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE
context_report,CtxDeltaSpike_v1,1,1,0.3249216769986247,1.0,0.365483702149925,-0.0034038063064145167,0.20792279580556805,0.6666666666666666,0.11699888119305663,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE
context_report,CtxOISpike_v1,0,2,0.34973330100113054,1.0,0.3965178813647585,0.01009364075242627,0.20792279580556805,0.6666666666666666,0.1418105051955625,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3556466142952333,LOW_SAMPLE
context_report,CtxOISpike_v1,1,1,-0.07569821458555692,0.0,0.4073151620305673,-0.3244808865506159,0.20792279580556805,0.6666666666666666,-0.283621010391125,-0.6666666666666666,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE
context_report,CtxLiqSpike_v1,0,3,0.20792279580556805,0.6666666666666666,0.4001169749200281,-0.10143120168192112,0.20792279580556805,0.6666666666666666,0.0,0.0,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.00597371546476214,LOW_SAMPLE
context_report,CtxWickReclaim_v1,0,2,0.1494233552090397,0.5,0.4174336113050796,-0.15044489936967442,0.20792279580556805,0.6666666666666666,-0.05849944059652834,-0.16666666666666663,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE
context_report,CtxWickReclaim_v1,1,1,0.3249216769986247,1.0,0.365483702149925,-0.0034038063064145167,0.20792279580556805,0.6666666666666666,0.11699888119305663,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE
context_report,AbsorptionScore_v1,LOW,1,0.37454492500363634,1.0,0.427552060579592,0.023591087811267057,0.20792279580556805,0.6666666666666666,0.1666221291980683,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3590184092209574,LOW_SAMPLE
context_report,AbsorptionScore_v1,MID,1,-0.07569821458555692,0.0,0.4073151620305673,-0.3244808865506159,0.20792279580556805,0.6666666666666666,-0.283621010391125,-0.6666666666666666,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE
context_report,AbsorptionScore_v1,HIGH,1,0.3249216769986247,1.0,0.365483702149925,-0.0034038063064145167,0.20792279580556805,0.6666666666666666,0.11699888119305663,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE
context_report,RelVolume_20,LOW,1,0.37454492500363634,1.0,0.427552060579592,0.023591087811267057,0.20792279580556805,0.6666666666666666,0.1666221291980683,0.33333333333333337,False,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3590184092209574,LOW_SAMPLE
