GroupType,GroupValue,SampleCount,Mean_MFE_Pct,Median_MFE_Pct,Mean_MAE_Pct,Median_MAE_Pct,Mean_CloseReturn_Pct,Median_CloseReturn_Pct,PositiveCloseReturnRate,InvalidatedRate,ExpiredRate,PendingRate,FullHorizonRate,PartialHorizonRate,NoForwardBarsRate
overall,ALL,1,0.06562946376868792,0.06562946376868792,-0.8281609022835865,-0.8281609022835865,-0.5230339400126517,-0.5230339400126517,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SetupType,FAILED_BREAK_RECLAIM_SHORT,1,0.06562946376868792,0.06562946376868792,-0.8281609022835865,-0.8281609022835865,-0.5230339400126517,-0.5230339400126517,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Direction,SHORT,1,0.06562946376868792,0.06562946376868792,-0.8281609022835865,-0.8281609022835865,-0.5230339400126517,-0.5230339400126517,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LifecycleStatus,INVALIDATED,1,0.06562946376868792,0.06562946376868792,-0.8281609022835865,-0.8281609022835865,-0.5230339400126517,-0.5230339400126517,0.0,1.0,0.0,0.0,1.0,0.0,0.0
OutcomeStatus,FULL_HORIZON,1,0.06562946376868792,0.06562946376868792,-0.8281609022835865,-0.8281609022835865,-0.5230339400126517,-0.5230339400126517,0.0,1.0,0.0,0.0,1.0,0.0,0.0
